taxon_id,taxon,categoria,estatus,countFilteredRegistro,id_registro,latitud,longitud,altitud,estado,municipio,localidad,precipitacion,temperatura,color_grano,hileras_mazorca,longitud_promedio
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,025d0fd1fbd4b9d66d081b78c421fe51,18.5993333,-98.5595,1233,PUEBLA,TILAPA,San Antonio Tilapa,724.9886,22.1689,['blanco cremoso'],10.3333333333333,12.4333333333333
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,9594634ab2aae2e71ea2af70620c6642,25.3558333,-99.8563889,297,NUEVO LEON,MONTEMORELOS,Chapotitos,734.5655,22.1512,['blanco cremoso'],13.5,15.125
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,03f290f326f7cde2b924c5c84e8ff72d,23.7894444,-99.1902778,314,TAMAULIPAS,VICTORIA,Ejido La Libertad,620.0034,22.8091,['azul oscuro'],10,11
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,6ad2873dc88a5844771acaca52945e8f,23.7894444,-99.1902778,314,TAMAULIPAS,VICTORIA,Ejido La Libertad,620.0034,22.8091,['blanco'],10,15
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,90a1b270222c0c68993d9281b0cc4218,23.7894444,-99.1902778,314,TAMAULIPAS,VICTORIA,Ejido La Libertad,620.0034,22.8091,['blanco'],10,13.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,cb7fa0b9128cbbfa9b9b1f7be683b355,18.6002777,-98.5517222,1246,PUEBLA,TILAPA,Colonia San Miguel Tilapa,724.4014,22.1176,['blanco cremoso'],12.3333333333333,13.8833333333333
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,f34c8ab5cabf3ad555c1e3c5dc361efd,24.26218,-99.46706,352,TAMAULIPAS,HIDALGO,En el centro del Ejido Barbosa,798.9805,22.4013,"['blanco', 'amarillo claro']",11,13.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,8c866426a6d163ce12dca31621c72722,18.8597222,-99.3266905,1478,MORELOS,TEMIXCO,Cuentepec,1017.2972,21.3768,['blanco'],13.2,14.82
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,778cf6a43c3a63b7e1cee02ce22c2f87,26.7636111,-101.0266667,681,COAHUILA DE ZARAGOZA,CANDELA,EL HUIZACHAL,321.79,20.626,no disponible,12.6,13.45
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,f08692e5594c5cb185362d445613873c,25.0105556,-103.2369444,1340,COAHUILA DE ZARAGOZA,TORREON,Barreal de Guadalupe,302.3958,19.6672,no disponible,13.4,13.55
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,d8aa726ccf57bed9bdc9de17e7520b35,21.2458305,-99.9997177,1329,GUANAJUATO,XICHU,Los Pablos (Los Pablos de Arriba),486.948,20.5153,"['blanco', 'azul oscuro']",13.4,13.1
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,5d3ee0b4c90baf50974333a71a04ed08,23.4497222,-99.3386111,678,TAMAULIPAS,JAUMAVE,Ejido Cinco de mayo,531.6735,21.508,['amarillo claro'],10,15.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,38fa8588af0e4320e8bd463be7bbfabf,23.0148333,-98.87375,116,TAMAULIPAS,XICOTENCATL,Ejido Xicoténcatl,824.1674,24.3694,['blanco cremoso'],9.2,13.004
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,649bd9b51d591228798666f3ada58335,23.20975,-98.8070833,178,TAMAULIPAS,LLERA,Luz Campesina,714.5128,23.8898,"['blanco cremoso', 'rojo naranja']",10.48,14.768
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,96d4fc168eb55ee8d1f9525db40f09e3,24.2916983,-99.0211097,204,TAMAULIPAS,SAN CARLOS,"Nuevo San Antonio, (Ejido Nuevo San Antonio)",589.8232,23.4825,"['blanco', 'amarillo claro']",10,12.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,e1dc76d62bf30ab78f8566118918b955,23.0175833,-98.8965833,108,TAMAULIPAS,XICOTENCATL,Ejido Xicoténcatl,834.872,24.4092,['blanco cremoso'],11.92,13.748
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,541253cfa527590fe93b70d867a01d75,27.1108297,-101.5775,486,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,Bucareli,302.3668,20.6802,['blanco'],17,15.3
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,afbb1b514d7f4d6c6ec38be2995b36d5,26.1005556,-100.3905556,520,NUEVO LEON,SALINAS VICTORIA,Urrutias,413.8571,21.4631,['blanco cremoso'],13.5,14.35
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,4d0b453040190faa45a7df5ce6baa382,23.4575005,-100.6297225,1470,SAN LUIS POTOSI,MATEHUALA,Noria de Los Castillo,454.0228,19.1325,"['blanco cremoso', 'amarillo claro']",10.6,15.75
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,6189c7e2d9597f4e09741503539f545a,18.5194722,-99.1921691,788,MORELOS,TLAQUILTENANGO,Xicatlacotla,804.9849,24.5518,['blanco'],no disponible,no disponible
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,7d82c6641c9e361f145c97b6e18349a9,24.00889,-99.16611,198,TAMAULIPAS,GUEMEZ,Las Crucesitas,644.8931,23.4251,['blanco'],12,12.8
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,892efff276625274935d2d3fae8967e6,24.00889,-99.16611,198,TAMAULIPAS,GUEMEZ,Las Crucesitas,644.8931,23.4251,['blanco'],13,15.3
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,df992bc06ce4c2a4f6b34525d48d3bef,24.00889,-99.16611,198,TAMAULIPAS,GUEMEZ,Las Crucesitas,644.8931,23.4251,['blanco'],15,14.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,075d26571c120e0a3938a6c1ded3f56a,25.07111,-100.60361,1892,NUEVO LEON,GALEANA,NAVIDAD,401.0901,15.7246,['blanco'],no disponible,no disponible
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,60e74dfdb2f33a2c64df1f96430308f9,23.9011389,-100.4756389,1734,NUEVO LEON,DOCTOR ARROYO,La Escondida,387.7794,17.5589,"['blanco', 'blanco cremoso', 'amarillo claro', 'amarillo medio', 'amarillo naranja']",12.4,13.868
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,7ccfa3266c4d9e6b2fdbf028d4ec33af,27.1097775,-107.2776414,2332,CHIHUAHUA,GUACHOCHI,Bajisochi,836.7997,11.2469,['blanco'],9,11.51
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,979ec818029c21796c92bf37a92f7e96,18.34425,-95.29075,71,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRES TUXTLA,"San Bonifacio, loma de San Bonifacio",1444.7263,24.9147,['blanco cremoso'],11,16.79
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,f0a45d294b5880b18f50c5f2f064c0f4,22.4722214,-103.1527786,1944,ZACATECAS,TEPETONGO,TEPETONGO,540.8384,16.7697,"['blanco', 'rojo oscuro']",12,16.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,701b0136ee81faa7c2fddcfbf13e71a8,24.8006667,-98.0413889,26,TAMAULIPAS,SAN FERNANDO,Ejido División del Norte,646.1576,23.3571,"['blanco', 'blanco cremoso']",10.4,14.248
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,da77a2b91101e3ed352e2ee0990973f7,27.0230008,-107.7382814,559,CHIHUAHUA,BATOPILAS DE MANUEL GOMEZ MORIN,Batopilas,761.0728,24.0142,['blanco'],10.2,16.32
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,5dc8b9ec02f1dae94cd60533b2e93141,22.4821944,-99.2090278,262,TAMAULIPAS,NUEVO MORELOS,Ampliación Reforma,1154.8822,23.6526,"['amarillo medio', 'amarillo naranja', 'naranja']",12.64,13.572
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,8e9522538bb2665a91b4dda95cf2067d,18.3283611,-95.1283333,475,VERACRUZ DE IGNACIO DE LA LLAVE,CATEMACO,"La Candelaria, carretera Catemaco-Juan Díaz Covarrubias",1730.156,22.8527,['blanco cremoso'],11.2,15.84
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,5cb1a95b5c4665eeb5ae4764ae94974f,25.9126667,-100.7163889,674,NUEVO LEON,GARCIA,ICAMOLE,237.1759,20.6497,['blanco cremoso'],13,14.1
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,968853fd86d1e318b981ad34424684da,26.1175278,-103.4576667,1094,DURANGO,TLAHUALILO,"Thahualilo, 12 km de Thahualilo",255.9845,20.5265,['blanco cremoso'],14.6,12.84
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,283eec21dedd2348c9a1138e9c6126ce,22.123333,-98.9689713,293,SAN LUIS POTOSI,CIUDAD VALLES,Ejido Gustavo Garmendia,1110.9573,23.5255,['blanco cremoso'],10.8,15.25
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,597c4300a91b85f535196bd07c839d0f,23.1992222,-98.8093611,182,TAMAULIPAS,LLERA,Luz Campesina,719.5396,23.9038,"['blanco', 'blanco cremoso', 'amarillo claro', 'rojo naranja']",10.88,16.796
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,24eb1c304671a923041e5e9bc58bb216,23.4151667,-98.9824444,311,TAMAULIPAS,LLERA,Rancho Nuevo del Norte,641.5443,22.7928,"['blanco cremoso', 'rojo naranja', 'rojo', 'azul', 'azul oscuro']",10.88,15.608
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,860547f57d0a51add77cfc08494d9212,26.3,-101.1491667,873,COAHUILA DE ZARAGOZA,CASTAÑOS,Presa de Chaires,258.7694,19.8868,no disponible,13,16.29
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,04b843afe43112b8e103496eb3da86eb,23.5836111,-99.3433333,668,TAMAULIPAS,JAUMAVE,Ejido San Antonio,481.8548,21.7152,['blanco'],10,15.1
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,86f019d4d880fa98758370cea979c07e,23.5836111,-99.3433333,668,TAMAULIPAS,JAUMAVE,Ejido San Antonio,481.8548,21.7152,['blanco'],10,16.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,a9dec1dd11fae0348e373d0e2bd2d999,22.8451667,-98.2729444,95,TAMAULIPAS,ALDAMA,Ej. Carrizal 1,841.8043,24.1126,['blanco cremoso'],10.96,14.716
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,6c17fc70edd89503294ee161995dda74,24.0663889,-99.0022222,167,TAMAULIPAS,PADILLA,Ejido El Tablero,608.6143,23.6971,['blanco'],10,18
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,f1b63e9d537ecef21c999bfd6e8ea374,21.5402797,-98.9047197,143,SAN LUIS POTOSI,COXCATLAN,Coxcatlán,1534.3984,23.8717,"['blanco', 'azul oscuro']",13,16.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,852941afbf2c780570732e5a9d6fc023,24.2901111,-99.0210833,210,TAMAULIPAS,SAN CARLOS,Ejido Nuevo San Antonio,590.9772,23.4994,"['blanco cremoso', 'amarillo claro']",11.2,12.696
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,1f855e207ec6a6e12adb9ab4d1bd3835,28.2085,-106.4697494,1649,CHIHUAHUA,GRAN MORELOS,La Paz,514.0377,16.2939,['blanco cremoso'],13.6,15.51
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,7683010a23a351f338ea2f01d975e4fb,28.04417,-106.21083,1436,CHIHUAHUA,SATEVO,Chamizal,464.6598,17.8804,"['blanco', 'azul oscuro']",no disponible,no disponible
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,cd814f2b68f4f53a92849bc4a0c3d8ee,24.9421672,-104.4779739,1525,DURANGO,SAN JUAN DEL RIO,Francisco Primo de Verdad,444.3184,18.7848,['amarillo claro'],10.8,12.32
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,de3a7a6857425c99cc24006d59fe4d08,26.4422222,-101.9291667,1001,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,Estanque de Palomas,240.4024,19.6817,no disponible,12.4,14
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,76c257714edde77c2552ece610c16678,25.395,-103.1969444,1139,COAHUILA DE ZARAGOZA,VIESCA,Gilita,255.229,20.612,no disponible,13.2,13.79
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,d4e41c8aaf3545fd8081a63dd095f7ee,25.6239897,-103.1478197,1113,COAHUILA DE ZARAGOZA,MATAMOROS,Ejido El Hormiguero,217.5007,20.851,['blanco'],12,12.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,9690dc7fb4e1cef74389b148d04c3662,22.9599167,-99.7521111,1121,TAMAULIPAS,TULA,Ejido del Pueblo,421.6605,19.8919,"['blanco cremoso', 'amarillo medio']",11.84,13.46
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,1dbccc78e65955fa37ea978f31ac42c2,23.3688056,-98.0976389,149,TAMAULIPAS,SOTO LA MARINA,Ej. La Peña,905.0738,23.0034,"['blanco cremoso', 'amarillo claro']",11.04,13.916
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,42a9ba78238c56ad4cd3ed38628c177d,24.9899444,-98.6243889,102,TAMAULIPAS,BURGOS,Ejido Las Margaritas,609.5613,23.5823,['blanco'],8,15.6
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,cb896c7dfc3cc13e99aa0e197809d6c8,26.3838889,-100.3902778,493,NUEVO LEON,VILLALDAMA,ALAMO,439.5498,21.4186,['amarillo claro'],12.5,12.15
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,13269769272620bb0c17093fe892dcb6,22.2608297,-97.8774997,22,TAMAULIPAS,TAMPICO,Tampico,1073.329,24.0597,['blanco'],14,13.8
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,e1a0f9fa01f33812d296cb25b2d63173,29.1791667,-100.7908333,259,COAHUILA DE ZARAGOZA,JIMENEZ,La Purísima,518.3894,20.7678,no disponible,12.2,15.85
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,1697a5fd746d958207bef1d04850413e,25.1866667,-102.1372222,1266,COAHUILA DE ZARAGOZA,PARRAS,San Francisco del Barrial,253.0511,19.5785,no disponible,12.8,15.09
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,6572a1c489fde4559c62701f705c6743,25.1866667,-102.1372222,1266,COAHUILA DE ZARAGOZA,PARRAS,San Francisco del Barrial,253.0511,19.5785,no disponible,13.8,14.21
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,f9bb28c26526c753cb4a0d80e1158856,24.8213333,-100.1026667,1695,NUEVO LEON,GALEANA,Barrio Jalisco,461.2703,16.0576,"['blanco cremoso', 'amarillo medio', 'rojo', 'rojo oscuro', 'azul', 'azul oscuro']",13.28,12.48
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,d2449a1b50117e0d3a86458375d76d0d,25.6911097,-99.44444,183,NUEVO LEON,CHINA,La Morita,612.498,22.7769,"['blanco', 'amarillo claro']",14,14.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,4c1a823b783f82f39554eb6485b935a6,19.1497222,-96.9602777,1287,VERACRUZ DE IGNACIO DE LA LLAVE,HUATUSCO,Huatusco,1902.662,18.7449,"['blanco', 'azul oscuro']",14,15.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,323a27bb8fd092a6220dc0928affe64c,24.8657778,-99.4569167,287,NUEVO LEON,LINARES,Ejido El Diez,679.4567,23.0366,"['blanco', 'blanco cremoso', 'amarillo claro', 'amarillo medio']",11.12,15.344
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,3fddd80f6cde7c91840d6f515df267d0,28.4916697,-100.9166697,362,COAHUILA DE ZARAGOZA,ZARAGOZA,Zaragoza,505.0154,21.1411,['blanco'],12,15.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,731caa8f80fe485430f9365a1e91a3d2,25.5018797,-102.18975,1370,COAHUILA DE ZARAGOZA,PARRAS,Hacienda San Lorenzo,240.391,19.4909,['blanco'],16,15.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,48d8f755600c617903ea9a3036976bed,26.5097778,-100.3806944,413,NUEVO LEON,VILLALDAMA,Ejido Santa Fé,463.5439,21.4768,"['blanco cremoso', 'amarillo claro', 'amarillo medio', 'amarillo naranja', 'rojo naranja']",12.48,14.916
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,bba687e98c48c37a5760256027398e1a,20.4291697,-97.38083,100,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,El Tajín,1290.1997,24.2119,['blanco'],no disponible,no disponible
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,56f29ea0f7bb628d91577447fe036e15,24.7326106,-99.5883636,383,NUEVO LEON,LINARES,Ejido Rancherías,782.669,22.424,"['blanco', 'blanco cremoso']",11.1666666666667,16.6916666666667
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,2c3ddd625d3c2ae8a2ef29e494078c09,25.3872222,-101.4008333,1492,COAHUILA DE ZARAGOZA,GENERAL CEPEDA,GUELATAO,405.499,18.0459,no disponible,13.2,16.3
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,718052b008ba3aadb621517065c7bb71,28.2185,-106.5553589,1688,CHIHUAHUA,GRAN MORELOS,Majalca,507.9614,15.8486,['blanco cremoso'],12.6,12.41
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,05402292bc2525521c47663253af5ebf,23.4425197,-99.4456797,909,TAMAULIPAS,JAUMAVE,En el centro del Ejido Matías García,498.1493,20.3963,"['blanco', 'amarillo claro']",13,15.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,9b6ce8e5dcfb951a73c9b5a4d870d25e,23.4425197,-99.4456797,909,TAMAULIPAS,JAUMAVE,En el centro del Ejido Matías García,498.1493,20.3963,"['blanco', 'amarillo claro', 'naranja', 'azul oscuro']",12,13.25
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,b0f785f040f0ff6e91b39f5ae738a40b,22.8416666,-99.3416666,357,TAMAULIPAS,OCAMPO,El Colo,1245.0857,23.0898,['blanco'],14,19
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,914a721eade1cd02e9d9fcc29bf8470f,25.4583333,-102.175,1483,COAHUILA DE ZARAGOZA,PARRAS,Allende,280.4204,19.2137,['blanco'],15,15.8
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,018dd023904716067d1a12d13720d102,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,14.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,178d4e23587ccdb9a5997de53242c834,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'amarillo claro']",12,14.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,2d66921d556f3087423ad487e0386fed,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],16,12.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,52689d195d0b197991d6198a1da5510a,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'azul oscuro']",12,13.6
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,6235349785afc86a2f23291e248e7ba2,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,14
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,68abd298235ab924372e83bed2fc8c74,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'amarillo claro']",13,11.1
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,6a9120cdf792860aa6978b526a77756c,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],14,19
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,78ef7671c2d9567e9b1f3f5a396c0cb3,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'amarillo claro']",13,12.9
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,792f69f4d0d3c6cb5ea990ec09c00884,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],14,21
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,86b115b6f766d30a37f9299eac73e1a9,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,14.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,88af8f53a86eb04792c8d1eeff339926,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],14,19.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,9949eb4740931da64f017b5bcd3d7d5c,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'amarillo claro']",14,14.5
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,9bf9aa79784e5b1accdf67cb7bd7b017,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,14.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,c05ea2d4e52995a9bf6f0fdf87307030,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],13,8
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,c3393cfaa6c49c874d114eb5087aa7ff,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],14,19
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,dc4c97ce7f68f8d01e039a0c489a96ed,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,16.4
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,dc5eaff585acaaa39bc92b17f83ac03b,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,16.2
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,e5159f26dc647f398a5407cabc220ff2,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'azul oscuro']",12,15.7
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,e54c80eacb7d256f5242535bce064a8c,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],13,13
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,ec3e42216726858a5734db89cdd0f356,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],12,14.4
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,f8497dfa86ed0138b0808bdda27e0226,,,,,,NO DISPONIBLE,280.4204,19.2137,['blanco'],14,17.8
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,ffc12e8668d327c433b6aa66171118a9,,,,,,NO DISPONIBLE,280.4204,19.2137,"['blanco', 'amarillo claro']",12,13.1
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,3a255137e6365143ecd62f8b594c3db5,,,,,,El Carrizo,280.4204,19.2137,['amarillo claro'],12,15
79271ANGIO,Zea mays subsp. mays raza Ratón,raza,aceptado,545,955840bc88b68006f83411aa4fe932c1,,,,,,Benigno Vera,280.4204,19.2137,"['blanco', 'amarillo claro']",no disponible,no disponible
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,6340f632a3e33654ddf99fef7d424dee,26.48861,-108.105,706,SINALOA,CHOIX,Casas Viejas,982.0327,22.8709,['blanco'],no disponible,no disponible
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,c20e9c608ac612eabb5b6dc392f9dfca,26.48861,-108.105,706,SINALOA,CHOIX,Casas Viejas,982.0327,22.8709,['naranja'],no disponible,no disponible
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,e10b6016da3bb3ca7f6e86c7ead9fb50,26.48861,-108.105,706,SINALOA,CHOIX,Casas Viejas,982.0327,22.8709,"['blanco', 'amarillo claro']",no disponible,no disponible
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,db1135242234f463db28df264be69c99,29.7935556,-110.2101111,603,SONORA,ACONCHI,La Estancia,535.7847,20.7396,['blanco'],16,13.0666666666667
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,a0cc9933236fe3422488d5f027e6f752,18.5144158,-99.8555297,1569,GUERRERO,PEDRO ASCENCIO ALQUISIRAS,La Gavia,967.6438,21.36,['amarillo medio'],16.4,16.2
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,df20940b77306026451e2460f9378e80,22.3841666,-105.4191666,16,NAYARIT,TECUALA,San Felipe Aztalán,1160.2651,25.435,['blanco cremoso'],9.27272727272727,18.3272727272727
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,4798b4ed0e3d58ddb3f1ba91705d6835,19.7566661,-104.0033341,754,JALISCO,TONAYA,Tonaya,688.5568,24.0251,"['amarillo claro', 'naranja']",13.9,12.755
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,0bc7dafe22ae2d48b7cf2f3270119a52,18.2852778,-103.3397222,171,MICHOACAN DE OCAMPO,AQUILA,Cerca de El Diezmo,928.4731,25.0984,['blanco'],10.8,16
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,a521784a1046eb7438e52a79c2b03bd8,25.8005833,-107.5613889,1448,SINALOA,BADIRAGUATO,Surutato,1235.9142,17.2022,['blanco cremoso'],9.7,18.1
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,2926e2d2b0e938b388730913240a14ea,17.7063886,-99.9001922,2196,GUERRERO,GENERAL HELIODORO CASTILLO,Cerca de Verde Rico,1443.6772,16.18,['blanco cremoso'],10.86,22.14
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,3ad6134b250d9e3baf858d6d02f51da0,18.29,-103.3238889,291,MICHOACAN DE OCAMPO,AQUILA,Cerca de Pómaro,956.2205,24.7091,['blanco'],20.4,12.6
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,d2c1bb95ae0246e2b1b093f2d27e57db,22.1388897,-105.1924997,28,NAYARIT,ROSAMORADA,Paramita,1320.2971,25.5408,['blanco'],11,9.7
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,23382633f0b717e9802d758e16ce42ab,22.34233,-105.5491497,8,NAYARIT,TECUALA,Ejido Quimichis,1095.6967,25.299,['blanco'],10,23.2
79272ANGIO,Zea mays subsp. mays raza Reventador,raza,aceptado,112,edfb877d0a363b01c68025eb8164cb0f,17.7307225,-99.7574997,2097,GUERRERO,EDUARDO NERI,El Mirabal,1332.5061,17.3944,['blanco cremoso'],10,17.3
